radio, mcc, net, area, cell, unit, lon, lat, range, samples, changeable, created, updated, averageSignal
LTE,238,1,7700,12393502,-1,9.3491,56.9552,4028,35,1,1697279003,1698529865,0
LTE,238,1,7700,12393562,-1,9.3481,56.9588,1710,25,1,1697279153,1698529866,0
LTE,238,1,7700,12567562,-1,9.5152,56.814,1000,9,1,1698458491,1698529869,0
LTE,238,1,7700,12567582,-1,9.5069,56.8175,1000,19,1,1697278353,1698529869,0
LTE,238,1,7700,12570142,-1,9.5268,56.8098,1000,12,1,1697278283,1698529869,0
LTE,238,1,7700,12805386,0,10.1899,57.1692,1000,27,1,1471010456,1697557146,0
LTE,238,1,7700,12808202,-1,10.0461,57.461,1000,1,1,1697447208,1697447208,0
LTE,238,1,7700,12808222,-1,9.7183,57.1542,1541,17,1,1697423588,1697557141,0
LTE,238,1,7700,12808262,-1,10.0461,57.461,1000,1,1,1697447118,1697447118,0
LTE,238,1,7700,12959302,-1,9.6338,56.7058,1000,25,1,1697277543,1698529873,0
LTE,238,1,7700,12959322,-1,9.6171,56.716,2634,56,1,1697277603,1698529873,0
LTE,238,1,7700,12959352,-1,9.6093,56.7229,1234,41,1,1697277653,1697315356,0
LTE,238,1,7700,13824266,0,9.3767,56.9124,1000,8,1,1446540453,1697315361,0
LTE,238,1,7700,13845072,-1,9.5712,56.7705,2483,15,1,1697277903,1698529870,0
LTE,238,1,7700,14630922,-1,9.6197,57.1539,1000,7,1,1697423308,1697557090,0
LTE,238,1,7700,14630932,-1,10.0461,57.461,1000,1,1,1697447858,1697447858,0
LTE,238,1,7700,14835466,0,10.1051,57.1453,16017,56,1,1458938788,1697557146,0
LTE,238,1,7700,14835476,0,10.0762,57.128,5203,26,1,1466949933,1697557145,0
LTE,238,1,7700,14902026,0,9.3215,56.9775,1336,45,1,1458938788,1698529865,0
LTE,238,1,7700,14902046,0,9.2956,56.9996,1614,53,1,1458938788,1698529864,0
LTE,238,1,7700,14902086,-1,9.3259,56.9747,3380,68,1,1697279173,1698529866,0
LTE,238,1,7700,14902106,-1,9.2943,57.0019,1961,45,1,1697279426,1697315364,0
LTE,238,1,7700,14909962,-1,9.4326,56.8752,1054,29,1,1698458030,1698529868,0
LTE,238,1,7700,14909982,-1,9.4039,56.8862,1621,34,1,1698457911,1698529867,0
LTE,238,1,7700,14910022,-1,9.4248,56.8776,1298,50,1,1697278693,1697315360,0
LTE,238,1,7700,14910042,-1,9.3941,56.8949,1472,51,1,1697278803,1697315360,0
LTE,238,1,7700,15204362,-1,9.6982,56.6712,1470,22,1,1698459521,1698529874,0
LTE,238,1,7700,15204382,-1,9.6725,56.6763,1000,14,1,1698459481,1698529873,0
LTE,238,1,7700,15232592,-1,9.7289,56.6798,1669,47,1,1657810804,1697315355,0
LTE,238,1,7700,15237642,-1,9.7365,56.6396,1520,71,1,1630969897,1698529922,0
LTE,238,1,7700,15237652,-1,9.7263,56.6628,2459,93,1,1630969937,1698529922,0
LTE,238,1,7700,15237702,-1,9.7361,56.6343,3002,69,1,1657810544,1697315354,0
LTE,238,1,7700,15237712,-1,9.7303,56.6622,3117,114,1,1657810744,1697315355,0
LTE,238,1,7700,15240202,-1,9.8449,56.5732,1008,27,1,1630969587,1698529924,0
LTE,238,1,7700,15240212,-1,9.8363,56.5762,1000,21,1,1630969617,1698529924,0
LTE,238,1,7700,15240222,-1,9.8152,56.5795,1067,22,1,1698460041,1698529924,0
LTE,238,1,7700,15240262,-1,9.8385,56.5754,1538,56,1,1657810223,1697315353,0
LTE,238,1,7700,15240282,-1,9.8102,56.5802,1558,83,1,1657810304,1697315353,0
LTE,238,1,7700,17055302,-1,9.735,56.6331,1000,6,1,1697277013,1697315354,0
LTE,238,1,7700,17331546,-1,10.0686,57.1206,1000,5,1,1697424878,1697557145,0
LTE,238,1,7700,17718332,-1,9.8283,57.1122,1000,4,1,1697424078,1697557143,0
LTE,238,1,7700,18381332,-1,9.3802,56.9085,1000,5,1,1698457851,1698529866,0
LTE,238,1,7700,18391396,-1,9.5994,56.7387,1000,11,1,1697277773,1697315357,0
LTE,238,1,7700,18414346,-1,10.1336,57.1491,1000,6,1,1697425038,1697557146,0
LTE,238,1,7700,18440202,-1,9.8043,57.1212,1000,10,1,1697423978,1697557142,0
LTE,238,1,7700,5148762,-1,9.7385,56.6118,1000,6,1,1697276943,1697315354,0
LTE,238,1,7700,5163786,0,9.2981,57.0027,5770,17,1,1458938785,1698529865,0
LTE,238,1,7700,5164102,-1,9.2832,57.0208,1000,11,1,1697279633,1697315364,0
LTE,238,1,7700,5164112,-1,9.3643,56.9348,1000,6,1,1698457710,1698529866,0
LTE,238,1,7700,5315006,-1,9.7313,55.5292,1000,2,1,1726210147,1726246152,0
LTE,238,1,7700,5458442,-1,10.0575,57.1135,1000,21,1,1697424828,1697557145,0
LTE,238,1,7700,5458502,-1,10.0434,57.1042,1000,21,1,1697424788,1697557145,0
LTE,238,1,7700,5458512,-1,10.0168,57.0968,1144,29,1,1697424718,1697557144,0
LTE,238,1,7700,5760532,-1,9.7591,57.1438,1000,23,1,1697423778,1697557142,0
LTE,238,1,7700,5760542,-1,9.7359,57.151,1000,19,1,1697423708,1697557141,0
LTE,238,1,7700,5762826,0,9.5229,56.8137,2136,31,1,1458938785,1698529869,0
LTE,238,1,7700,5762846,0,9.4822,56.8369,2631,57,1,1458938785,1698529869,0
LTE,238,1,7700,5762916,-1,9.5096,56.8165,1000,24,1,1697278313,1697315358,0
LTE,238,1,7700,5762936,-1,9.4898,56.8284,1000,30,1,1697278403,1697315359,0
LTE,238,1,7700,5763162,-1,9.4616,56.8538,1000,23,1,1697278553,1697315359,0
LTE,238,1,7700,5806652,-1,9.8902,57.1018,1000,2,1,1697424298,1697557143,0
LTE,238,1,7700,6239066,0,9.7786,56.6339,3424,25,1,1458938785,1697315354,0
LTE,238,1,7700,6431302,-1,9.6667,56.683,3271,107,1,1697277213,1698529873,0
LTE,238,1,7700,6431322,-1,9.6393,56.7039,3329,33,1,1697277493,1698529873,0
LTE,238,1,7700,6551562,-1,9.785,56.5851,1016,31,1,1698459981,1698529923,0
LTE,238,1,7700,6551582,-1,9.7601,56.5976,1058,42,1,1668060156,1698529923,0
LTE,238,1,7700,6551622,-1,9.7819,56.5864,1404,79,1,1657810374,1697315353,0
LTE,238,1,7700,6551642,-1,9.7501,56.6052,2454,108,1,1657810464,1697315354,0
LTE,238,1,7700,6605332,-1,9.3605,56.9389,2382,10,1,1698457561,1698529866,0
LTE,238,1,7700,6605392,-1,9.3508,56.9577,1203,31,1,1697279193,1698529866,0
LTE,238,1,7700,6656532,-1,9.8727,57.1066,1873,52,1,1697424128,1697557143,0
LTE,238,1,7700,6656542,-1,9.8176,57.1164,2226,39,1,1697423948,1697557143,0
LTE,238,1,7700,6979102,-1,9.5507,56.7916,1000,7,1,1698458701,1698529870,0
LTE,238,1,7700,6979152,-1,9.5802,56.7606,1719,93,1,1697277843,1698529871,0
LTE,238,1,7700,6979162,-1,9.5585,56.7839,1529,75,1,1697278003,1698529870,0
LTE,238,1,7700,7122462,-1,9.3963,56.8924,1000,5,1,1698457941,1698529867,0
LTE,238,1,7700,7347732,-1,9.3729,56.9191,3185,104,1,1697278923,1698529867,0
LTE,238,1,7700,7347782,-1,9.3619,56.9442,1000,28,1,1697279113,1698529866,0
LTE,238,1,7700,7347792,-1,9.3676,56.9294,1637,31,1,1697278973,1698529866,0
LTE,238,1,7700,7350282,-1,9.4519,56.8627,1000,28,1,1698458121,1698529868,0
LTE,238,1,7700,7350292,-1,9.474,56.8421,1000,25,1,1697278523,1698529868,0
LTE,238,1,7700,7350342,-1,9.4492,56.8652,1000,28,1,1697278623,1697315360,0
LTE,238,1,7700,7350352,-1,9.4683,56.8475,1000,11,1,1697278533,1697315359,0
LTE,238,1,7700,7368212,-1,10.1659,57.1556,1316,41,1,1697425068,1697557146,0
LTE,238,1,7700,7368222,-1,10.1412,57.15,1000,10,1,1697425048,1697557146,0
LTE,238,1,7700,7398942,-1,9.9267,57.0919,1000,8,1,1697424428,1697557144,0
LTE,238,1,7700,7398982,-1,9.9757,57.0891,1552,45,1,1659514964,1697557144,0
LTE,238,1,7700,7399002,-1,9.9503,57.0998,1898,52,1,1657812934,1697557144,0
LTE,238,1,7700,8149002,-1,9.5386,56.8029,1000,24,1,1698458571,1698529870,0
LTE,238,1,7700,8149012,-1,9.5456,56.7959,1000,6,1,1698458651,1698529870,0
LTE,238,1,7700,8149072,-1,9.5422,56.7994,1000,13,1,1697278163,1697315358,0
LTE,238,1,7700,8149092,-1,9.5329,56.8071,1000,17,1,1697278213,1697315358,0
LTE,238,1,7700,8384276,0,9.5401,56.7863,1170,14,1,1458938786,1698529870,0
LTE,238,1,7700,8384366,-1,9.6001,56.7371,1000,17,1,1697277753,1697315357,0
LTE,238,1,7700,8384562,-1,9.5934,56.7442,1000,11,1,1697277803,1697315357,0
LTE,238,1,7700,8384592,-1,9.5896,56.749,5898,13,1,1697278153,1698529871,0
LTE,238,1,7700,8883476,0,9.9493,57.1133,13595,14,1,1458938786,1697557143,0
LTE,238,1,7700,8883792,-1,9.9549,57.1108,3224,84,1,1657812884,1697557144,0
LTE,238,1,7700,8963092,-1,9.787,57.1298,1437,11,1,1697423868,1697557142,0
LTE,238,1,7700,8963102,-1,10.0461,57.461,1000,1,1,1697447018,1697447018,0
LTE,238,1,7700,8963152,-1,9.7815,57.1325,1000,17,1,1697423888,1697557142,0
LTE,238,1,7700,8963162,-1,10.0461,57.461,1000,1,1,1697446938,1697446938,0
LTE,238,1,7700,8965396,0,9.8499,57.0803,9508,16,1,1458938786,1697557143,0
LTE,238,1,7700,9157416,0,9.8949,57.0934,1277,20,1,1458938787,1697557143,0
LTE,238,1,7700,9157642,-1,9.9192,57.0934,1000,9,1,1697424398,1697557143,0
LTE,238,1,7700,9313802,-1,9.7014,57.1525,1000,15,1,1697423598,1697557141,0
LTE,238,1,7700,9313822,-1,9.5652,57.1472,1000,4,1,1697423128,1697557089,0
LTE,238,1,7700,9313862,-1,9.6883,57.1523,1000,15,1,1697423498,1697557141,0
LTE,238,1,7700,9313882,-1,9.6732,57.1537,1000,17,1,1697423448,1697557141,0
LTE,238,1,7700,9313912,-1,9.6546,57.1531,1000,20,1,1697423388,1697557090,0
LTE,238,1,7800,10043472,-1,10.0461,57.461,1000,1,1,1697447148,1697447148,0
LTE,238,1,7800,10614036,-1,9.2978,57.1477,1000,4,1,1697360770,1697557084,0
LTE,238,1,7800,10614352,-1,9.296,57.1474,1000,3,1,1697360170,1697557083,0
LTE,238,1,7800,11919882,-1,9.9439,57.2338,26001,15,1,1659515365,1697557202,0
LTE,238,1,7800,11919892,-1,10.0461,57.461,1000,1,1,1697446728,1697446728,0
LTE,238,1,7800,12526622,-1,10.4674,57.3547,1000,6,1,1697426038,1697557150,0
LTE,238,1,7800,12582932,-1,10.539,57.4359,1000,34,1,1697426768,1697557153,0
LTE,238,1,7800,12582942,-1,10.5392,57.4449,1000,20,1,1697429460,1697557153,0
LTE,238,1,7800,12585482,-1,10.5377,57.4497,1000,7,1,1697429540,1697557153,0
LTE,238,1,7800,12587786,0,10.6241,57.7359,1951,106,1,1458938789,1697557163,0
LTE,238,1,7800,12587796,0,10.5717,57.7264,1194,3,1,1441018413,1697557164,0
LTE,238,1,7800,12587806,-1,10.593,57.7379,1000,22,1,1697442595,1697557163,0
LTE,238,1,7800,12587816,-1,10.6413,57.7412,1000,3,1,1697432330,1697557161,0
LTE,238,1,7800,12587846,-1,10.6509,57.7439,1174,4,1,1697432350,1697557161,0
LTE,238,1,7800,12590602,-1,10.5778,57.7265,3606,9,1,1697431740,1697557160,0
LTE,238,1,7800,12590612,-1,10.5711,57.7244,1000,13,1,1697431710,1697557159,0
LTE,238,1,7800,12590622,-1,10.553,57.7257,1000,22,1,1697431610,1697557159,0
LTE,238,1,7800,12623892,-1,10.0461,57.461,1000,1,1,1697446278,1697446278,0
LTE,238,1,7800,12677702,-1,10.0341,57.4339,3100,9,1,1657845623,1697557201,0
LTE,238,1,7800,12810516,-1,10.4128,57.5851,1000,6,1,1697430640,1697557156,0
LTE,238,1,7800,12810822,-1,10.413,57.5896,1000,13,1,1697430660,1697557156,0
LTE,238,1,7800,12810832,-1,10.4128,57.5935,1000,3,1,1697430710,1697557156,0
LTE,238,1,7800,12810842,-1,10.4163,57.5975,1000,13,1,1697430730,1697557156,0
LTE,238,1,7800,12826122,-1,10.4888,57.4765,1000,13,1,1697429770,1697557154,0
LTE,238,1,7800,12826142,-1,10.4772,57.4827,1000,9,1,1697429840,1697557154,0
LTE,238,1,7800,13767946,0,10.594,57.7244,1000,14,1,1470288230,1697557159,0
LTE,238,1,7800,13767956,0,10.5852,57.7224,1000,5,1,1467324204,1697557159,0
LTE,238,1,7800,13767966,-1,10.585,57.7227,1000,7,1,1697431860,1697557159,0
LTE,238,1,7800,13847562,-1,10.3019,57.5952,1875,53,1,1697444298,1697557169,0
LTE,238,1,7800,13847622,-1,10.2978,57.5955,2748,12,1,1697444268,1697557169,0
LTE,238,1,7800,13847642,-1,10.2616,57.5879,1000,8,1,1697444478,1697557169,0
LTE,238,1,7800,14456842,-1,10.0367,57.4819,1000,11,1,1697445498,1697557201,0
LTE,238,1,7800,14456862,-1,10.0234,57.49,1000,21,1,1697445448,1697557175,0
LTE,238,1,7800,14477382,-1,10.0463,57.4622,1000,15,1,1657845742,1697557201,0
LTE,238,1,7800,14477392,-1,10.0267,57.414,5351,81,1,1657845575,1697557201,0
LTE,238,1,7800,14482452,-1,10.0078,57.5055,1226,32,1,1697445378,1697557175,0
LTE,238,1,7800,14482462,-1,10.0094,57.5214,1000,16,1,1697445348,1697557175,0
LTE,238,1,7800,14525796,-1,10.2314,57.2319,1000,11,1,1697425388,1697557147,0
LTE,238,1,7800,14525806,-1,10.2254,57.2285,1000,6,1,1697425378,1697557147,0
LTE,238,1,7800,14574672,-1,9.2989,57.1478,1000,2,1,1697360070,1697557083,0
LTE,238,1,7800,14728202,-1,10.453,57.6355,1397,22,1,1697431070,1697557167,0
LTE,238,1,7800,14728212,-1,10.4427,57.6243,1000,8,1,1697430940,1697557157,0
LTE,238,1,7800,14728262,-1,10.4477,57.6293,1000,8,1,1697430970,1697557157,0
LTE,238,1,7800,14728272,-1,10.4406,57.6223,1000,11,1,1697443918,1697557167,0
LTE,238,1,7800,14730506,-1,10.4133,57.5775,1000,19,1,1697430570,1697557156,0
LTE,238,1,7800,14730516,-1,10.4153,57.5628,1000,28,1,1697430470,1697557156,0
LTE,238,1,7800,14735882,-1,10.5181,57.3988,1234,32,1,1697426208,1697557151,0
LTE,238,1,7800,14735892,-1,10.5075,57.3816,1000,26,1,1697426138,1697557151,0
LTE,238,1,7800,17109032,-1,10.5431,57.4346,1000,4,1,1697428204,1697557153,0
LTE,238,1,7800,17109052,-1,10.4988,57.4723,1000,5,1,1697429750,1697557154,0
LTE,238,1,7800,17208616,-1,10.4469,57.5045,1000,9,1,1697430030,1697557154,0
LTE,238,1,7800,17208626,-1,10.458,57.4965,1000,27,1,1697429930,1697557154,0
LTE,238,1,7800,17208636,-1,10.4364,57.5125,1000,27,1,1697430110,1697557155,0
LTE,238,1,7800,17216286,-1,10.0315,57.3563,11677,12,1,1659515885,1697557202,0
LTE,238,1,7800,17216336,-1,10.025,57.3286,14778,144,1,1657845183,1697557202,0
LTE,238,1,7800,17216346,-1,10.0299,57.3551,11813,72,1,1657845303,1697557202,0
LTE,238,1,7800,18660206,-1,10.0447,57.471,1000,11,1,1697445538,1697557201,0
LTE,238,1,7800,18660372,-1,10.0408,57.4778,1000,6,1,1697445518,1697557201,0
LTE,238,1,7800,18662942,-1,10.1303,57.5726,1000,8,1,1697444868,1697557172,0
LTE,238,1,7800,5220372,-1,10.0461,57.461,1000,1,1,1697446208,1697446208,0
LTE,238,1,7800,5220422,-1,10.0055,57.295,18615,185,1,1657845021,1697557202,0
LTE,238,1,7800,5263882,-1,10.5937,57.7345,2716,24,1,1697434635,1697557163,0
LTE,238,1,7800,5263892,-1,10.5365,57.7178,2722,67,1,1697431490,1697557164,0
LTE,238,1,7800,5263952,-1,10.5283,57.7141,1911,35,1,1697442895,1697557164,0
LTE,238,1,7800,5263982,-1,10.5665,57.7293,1000,6,1,1697442746,1697557163,0
LTE,238,1,7800,5432596,0,10.4603,57.3475,8432,41,1,1471032405,1697557151,0
LTE,238,1,7800,5432606,0,10.4934,57.3647,5103,35,1,1488169323,1697557151,0
LTE,238,1,7800,5647882,-1,10.0099,57.5211,1925,17,1,1697445328,1697557175,0
LTE,238,1,7800,5709066,0,10.3148,57.2558,6032,37,1,1458938788,1697557149,0
LTE,238,1,7800,5709076,0,10.2644,57.2366,3679,41,1,1453799887,1697557148,0
LTE,238,1,7800,5709382,-1,10.3175,57.2442,1075,28,1,1697425528,1697557148,0
LTE,238,1,7800,5709392,-1,10.2943,57.2384,1000,13,1,1697425498,1697557148,0
LTE,238,1,7800,5752852,-1,10.0267,57.3967,7248,11,1,1659569546,1697557202,0
LTE,238,1,7800,5932072,-1,10.5296,57.4551,1000,16,1,1697429580,1697557153,0
LTE,238,1,7800,5932092,-1,10.5129,57.465,1045,31,1,1697429630,1697557154,0
LTE,238,1,7800,5957416,-1,10.0127,57.5576,1043,36,1,1657846139,1697557174,0
LTE,238,1,7800,5957426,-1,10.0081,57.5438,1283,41,1,1657846059,1697557174,0
LTE,238,1,7800,5957702,-1,10.0318,57.5661,1941,55,1,1657846149,1697557173,0
LTE,238,1,7800,6249482,-1,10.4502,57.6318,1531,19,1,1697430930,1697557167,0
LTE,238,1,7800,6249542,-1,10.434,57.616,2449,59,1,1697430830,1697557167,0
LTE,238,1,7800,6249552,-1,10.4218,57.6032,1000,10,1,1697430790,1697557156,0
LTE,238,1,7800,6249562,-1,10.3736,57.606,2713,74,1,1697444068,1697557169,0
LTE,238,1,7800,6326292,-1,10.2015,57.1915,2889,37,1,1697425198,1697557147,0
LTE,238,1,7800,6326342,-1,10.2204,57.2216,1000,21,1,1697425338,1697557147,0
LTE,238,1,7800,6326352,-1,10.2105,57.2062,1000,16,1,1697425288,1697557147,0
LTE,238,1,7800,6326382,-1,10.2046,57.1999,1623,22,1,1697425248,1697557147,0
LTE,238,1,7800,6423562,-1,10.2141,57.5817,1000,19,1,1697444588,1697557170,0
LTE,238,1,7800,6423572,-1,10.1551,57.5757,1000,11,1,1697444798,1697557171,0
LTE,238,1,7800,6423622,-1,10.2235,57.5849,2091,44,1,1697444498,1697557170,0
LTE,238,1,7800,6423632,-1,10.1684,57.5782,1620,32,1,1697444698,1697557171,0
LTE,238,1,7800,6884106,0,10.6354,57.7394,3243,88,1,1441425824,1697557163,0
LTE,238,1,7800,6884116,0,10.5471,57.7208,2402,23,1,1458938788,1697557164,0
LTE,238,1,7800,6884196,-1,10.6503,57.7449,1000,19,1,1697435825,1697557161,0
LTE,238,1,7800,6884392,-1,10.6419,57.7412,1199,19,1,1697432200,1697557162,0
LTE,238,1,7800,6884422,-1,10.6517,57.7455,1335,20,1,1697432360,1697557161,0
LTE,238,1,7800,6904842,-1,10.5353,57.4336,1000,35,1,1697426659,1697557153,0
LTE,238,1,7800,6904852,-1,10.5235,57.416,1050,30,1,1697426408,1697557152,0
LTE,238,1,7800,6904862,-1,10.5252,57.4266,1000,6,1,1697426618,1697557152,0
LTE,238,1,7800,6943332,-1,10.0462,57.4647,1000,11,1,1697445558,1697557201,0
LTE,238,1,7800,7086662,-1,10.0461,57.461,1000,1,1,1697447058,1697447058,0
LTE,238,1,7800,7216926,0,9.3358,57.1407,2748,9,1,1465364527,1697557087,0
LTE,238,1,7800,7217212,-1,9.2984,57.1477,1000,1,1,1697359950,1697359950,0
LTE,238,1,7800,7365642,-1,10.4234,57.5283,1071,26,1,1697430190,1697557155,0
LTE,238,1,7800,7365662,-1,10.4162,57.5586,1000,5,1,1697430490,1697557155,0
LTE,238,1,7800,7365702,-1,10.421,57.5317,1067,17,1,1697430220,1697557155,0
LTE,238,1,7800,7365722,-1,10.4152,57.5476,1000,27,1,1697430350,1697557155,0
LTE,238,1,7800,7478026,0,10.4712,57.6744,4243,69,1,1458938788,1697557166,0
LTE,238,1,7800,7478036,-1,10.459,57.6446,1566,54,1,1697431020,1697557167,0
LTE,238,1,7800,7478116,-1,10.4548,57.6659,1000,14,1,1697431190,1697557166,0
LTE,238,1,7800,7478312,-1,10.4629,57.6778,2620,74,1,1697431240,1697557166,0
LTE,238,1,7800,7485746,-1,10.5374,57.435,1000,5,1,1697426738,1697557153,0
LTE,238,1,7800,7503892,-1,10.0461,57.461,1000,1,1,1697445798,1697445798,0
LTE,238,1,7800,8294676,0,10.4759,57.4838,1000,16,1,1471274114,1697557154,0
LTE,238,1,7800,8294686,0,10.4629,57.4931,2784,7,1,1472803838,1697557154,0
LTE,238,1,7800,8343316,0,9.9607,57.242,24880,47,1,1444226212,1697557202,0
LTE,238,1,7800,8433232,-1,10.0461,57.461,1000,1,1,1697446398,1697446398,0
LTE,238,1,7800,8625172,-1,10.4304,57.2986,2211,61,1,1697425768,1697557150,0
LTE,238,1,7800,8625182,-1,10.4503,57.3294,2551,46,1,1697425898,1697557150,0
LTE,238,1,7800,9070602,-1,10.0461,57.461,1000,1,1,1697445758,1697445758,0
LTE,238,1,7800,9070612,-1,10.0461,57.461,1000,1,1,1697445818,1697445818,0
LTE,238,1,7800,9070662,-1,10.0171,57.418,5084,104,1,1657845551,1697557201,0
LTE,238,1,7800,9070692,-1,10.0078,57.4281,4316,8,1,1659516255,1697557201,0
LTE,238,1,7800,9293342,-1,9.9429,57.2334,26058,11,1,1659515345,1697557202,0
LTE,238,1,7800,9293402,-1,9.9351,57.2043,29312,80,1,1657813294,1697557202,0
LTE,238,1,7800,9610772,-1,9.2985,57.1478,1000,3,1,1697361680,1697557084,0
LTE,238,1,7800,9743882,-1,10.3858,57.2772,1389,41,1,1697425688,1697557149,0
LTE,238,1,7800,9743892,-1,10.3655,57.2626,1000,10,1,1697425658,1697557149,0
LTE,238,1,7800,9853982,-1,10.355,57.2585,1426,23,1,1697425608,1697557149,0
LTE,238,1,7800,9928202,-1,10.1192,57.5706,1000,14,1,1697444888,1697557172,0
LTE,238,1,7800,9928262,-1,10.1125,57.5702,1838,28,1,1697444848,1697557172,0
LTE,238,1,7800,9928282,-1,10.0716,57.568,2105,30,1,1697444988,1697557173,0
LTE,238,1,8000,12813322,-1,9.2665,57.0901,1000,28,1,1697283456,1697557204,0
LTE,238,1,8000,12813332,-1,9.2636,57.0781,1000,16,1,1698456751,1698529863,0
LTE,238,1,8000,12813382,-1,9.2667,57.0892,1000,85,1,1697280043,1697557205,0
LTE,238,1,8000,12813392,-1,9.2637,57.0805,1000,16,1,1697279953,1697315365,0
LTE,238,1,8000,12815902,-1,9.4831,57.1348,2433,12,1,1697422778,1697557089,0
LTE,238,1,8000,12815962,-1,9.5387,57.1447,1000,11,1,1697423038,1697557089,0
LTE,238,1,8000,12815992,-1,9.4688,57.1336,1000,6,1,1697422808,1697557088,0
LTE,238,1,8000,14633492,-1,10.0461,57.461,1000,1,1,1697448268,1697448268,0
LTE,238,1,8000,14636062,-1,10.0461,57.461,1000,1,1,1697448448,1697448448,0
LTE,238,1,8000,14643722,-1,9.2796,57.0386,2656,73,1,1697279753,1698529864,0
LTE,238,1,8000,14643732,-1,9.277,57.0584,1000,25,1,1698456880,1698529863,0
LTE,238,1,8000,14643782,-1,9.2793,57.0328,1111,29,1,1697279653,1697315364,0
LTE,238,1,8000,14643792,-1,9.2757,57.062,1000,27,1,1697279823,1697315365,0
LTE,238,1,8000,16023562,-1,9.3051,57.1457,1000,3,1,1697362331,1697557084,0
LTE,238,1,8000,5322506,0,9.2925,57.1029,3108,15,1,1458938789,1697557085,0
LTE,238,1,8000,5322516,0,9.2589,57.0866,11011,54,1,1458938789,1698529863,0
LTE,238,1,8000,5322526,0,9.2671,57.111,4450,155,1,1483221915,1698529862,0
LTE,238,1,8000,5322616,-1,9.2681,57.1051,1000,24,1,1697280698,1698529862,0
LTE,238,1,8000,5322792,-1,9.2964,57.1046,1000,13,1,1697422011,1697557086,0
LTE,238,1,8000,5322812,-1,9.2731,57.1071,4756,33,1,1697281038,1697557085,0
LTE,238,1,8000,5322822,-1,9.2675,57.0867,2041,42,1,1697279903,1697557205,0
LTE,238,1,8000,5322832,-1,9.2885,57.1048,1000,6,1,1697421981,1697557086,0
LTE,238,1,8000,5322842,-1,9.2722,57.107,4785,122,1,1697280213,1698529862,0
LTE,238,1,8000,5701662,-1,9.5432,57.1453,1384,32,1,1697422998,1697557089,0
LTE,238,1,8000,5701722,-1,9.5318,57.1444,1269,9,1,1697422978,1697557089,0
LTE,238,1,8000,6418452,-1,9.3759,57.129,1143,26,1,1697422371,1697557087,0
LTE,238,1,8000,6418462,-1,9.3281,57.1337,1932,117,1,1697359270,1697557086,0
LTE,238,1,8000,6418522,-1,10.0461,57.461,1000,1,1,1697448768,1697448768,0
LTE,238,1,8000,7875082,-1,9.3248,57.1224,3061,53,1,1697359220,1697557087,0
LTE,238,1,8000,7875092,-1,9.3075,57.112,1051,66,1,1697359161,1697557086,0
LTE,238,1,8000,7875102,-1,9.2546,57.1304,3032,80,1,1697282642,1697557209,0
LTE,238,1,8000,8650762,-1,9.2981,57.1472,1000,23,1,1697360500,1697557084,0
LTE,238,1,8000,8650772,-1,9.1938,57.1306,1792,53,1,1697522540,1697557208,0
LTE,238,1,8000,8650782,-1,9.1422,57.134,1506,83,1,1697522619,1697557208,0
LTE,238,1,8000,8650822,-1,9.2957,57.1473,1000,7,1,1697360380,1697557084,0
LTE,238,1,8000,8650832,-1,9.1931,57.1334,6388,19,1,1697360670,1697557208,0
LTE,238,1,8000,8650842,-1,9.142,57.137,1887,30,1,1697522879,1697557208,0
LTE,238,1,8000,9644052,-1,9.2736,57.0664,1000,6,1,1698456870,1698529863,0
LTE,238,1,8000,9644062,-1,9.2945,57.1041,1000,5,1,1697362819,1697557085,0
LTE,238,1,8000,9843742,-1,9.4449,57.1214,1000,7,1,1697422694,1697557087,0
LTE,238,1,8000,9843802,-1,9.461,57.1287,1000,5,1,1697422758,1697557088,0
LTE,238,1,8000,9874442,-1,9.2754,57.0935,6211,15,1,1697279943,1698529863,0
LTE,238,1,8000,9874502,-1,9.2983,57.1475,1000,10,1,1697359680,1697557084,0
LTE,238,1,8100,10115162,-1,8.461,55.9809,1000,5,1,1697852361,1697883848,0
LTE,238,1,8100,13271642,-1,8.2484,56.2755,6632,56,1,1602330635,1697714105,0
LTE,238,1,8100,15004752,-1,8.4382,56.0055,3442,59,1,1602901118,1697883848,0
LTE,238,1,8100,16277022,-1,8.3607,56.2445,14342,23,1,1602567484,1729177744,0
LTE,238,1,8100,16277182,-1,8.3845,56.2453,1000,4,1,1729144055,1729177744,0
LTE,238,1,8100,16277202,-1,8.3843,56.2452,1000,2,1,1729144219,1729177743,0
LTE,238,1,8100,16852796,-1,8.1278,56.2797,1263,19,1,1665824577,1697805422,0
LTE,238,1,8100,16852826,-1,8.1307,56.2567,1000,1,1,1728987975,1728987975,0
LTE,238,1,8100,16852856,-1,8.1288,56.2702,2295,10,1,1665825219,1729012082,0
LTE,238,1,8100,16852946,-1,8.1305,56.2604,1000,2,1,1728985588,1729012082,0
LTE,238,1,8100,16853022,-1,8.129,56.2766,1000,4,1,1666248317,1697625125,0
LTE,238,1,8100,16853082,-1,8.1275,56.2822,1547,17,1,1665824379,1697805422,0
LTE,238,1,8100,16853225,-1,8.1307,56.2567,1000,1,1,1728988142,1728988142,0
LTE,238,1,8100,16853235,-1,8.1307,56.2567,1000,2,1,1728988076,1729012082,0
